Date,Open,High,Low,Close,Adj Close,Volume
2022-05-27,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-05-31,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-01,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-02,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-03,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-06,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-07,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-08,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-09,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-10,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-13,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-14,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-15,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-16,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-17,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-21,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-22,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-23,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-24,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-27,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-28,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-29,1.650000,1.650000,1.650000,1.650000,1.650000,0
2022-06-30,1.540000,1.540000,1.540000,1.540000,1.540000,348
2022-07-01,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-05,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-06,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-07,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-08,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-11,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-12,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-13,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-14,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-15,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-18,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-19,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-20,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-21,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-22,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-25,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-26,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-27,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-28,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-07-29,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-01,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-02,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-03,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-04,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-05,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-08,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-09,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-10,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-11,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-12,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-15,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-16,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-17,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-18,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-19,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-22,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-23,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-24,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-25,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-26,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-29,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-30,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-08-31,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-01,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-02,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-06,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-07,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-08,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-09,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-12,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-13,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-14,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-15,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-16,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-19,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-20,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-21,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-22,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-23,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-26,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-27,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-28,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-29,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-09-30,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-10-03,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-10-04,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-10-05,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-10-06,1.540000,1.540000,1.540000,1.540000,1.540000,0
2022-10-07,1.540000,1.540000,1.540000,1.540000,1.540000,0
